C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_13_787.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_13_787.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_13_787.jpg, 0, 0.5026698, 0, 0.7608601
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_13_900.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_13_900.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_13_900.jpg, 0, 0.8439379, 0, 1.765151
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_004.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_004.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_004.jpg, -0.1137384, 1, 0, 2.913833
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_122.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_122.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_122.jpg, -0.2906811, 1, 0, 4.304544
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_229.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_229.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_229.jpg, 0, 1, 0, 5.466067
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_334.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_334.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_334.jpg, 0, 0.7373521, 0, 6.416036
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_437.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_437.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_437.jpg, 0, 0.3767332, 0, 7.0981
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_538.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_538.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_538.jpg, 0, 0.06970962, 0, 7.276825
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_644.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_644.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_644.jpg, 0, 0.0901518, 0, 7.231808
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_750.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_750.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_750.jpg, 0, 0.3768846, 0, 7.462599
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_854.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_854.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_854.jpg, 0, 0.6897269, 0, 8.05872
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_14_958.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_14_958.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_14_958.jpg, -0.1880865, 1, 0, 9.21666
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_059.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_059.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_059.jpg, -0.2739159, 1, 0, 10.29328
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_161.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_161.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_161.jpg, 0, 1, 0, 11.3948
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_266.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_266.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_266.jpg, 0, 1, 0, 12.5269
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_372.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_372.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_372.jpg, 0, 1, 0, 13.53347
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_480.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_480.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_480.jpg, -0.3528186, 1, 0, 14.67616
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_579.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_579.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_579.jpg, -0.2631072, 1, 0, 15.82084
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_683.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_683.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_683.jpg, 0, 1, 0, 16.79267
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_788.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_788.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_788.jpg, 0, 1, 0, 17.88666
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_895.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_895.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_895.jpg, 0, 1, 0, 18.89563
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_15_998.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_15_998.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_15_998.jpg, 0, 1, 0, 20.1244
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_105.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_105.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_105.jpg, 0, 1, 0, 21.13439
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_205.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_205.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_205.jpg, -0.1608939, 1, 0, 22.11989
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_308.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_308.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_308.jpg, -0.2671893, 1, 0, 23.02306
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_416.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_416.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_416.jpg, 0, 1, 0, 24.19016
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_519.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_519.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_519.jpg, 0, 1, 0, 25.1512
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_639.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_639.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_639.jpg, 0, 1, 0, 26.29635
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_745.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_745.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_745.jpg, -0.1248441, 1, 0, 27.23548
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_846.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_846.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_846.jpg, -0.3297402, 1, 0, 28.07833
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_16_954.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_16_954.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_16_954.jpg, -0.03000628, 1, 0, 29.00147
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_063.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_063.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_063.jpg, 0, 1, 0, 30.09414
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_163.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_163.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_163.jpg, 0, 1, 0, 30.19025
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_266.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_266.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_266.jpg, 0, 1, 0, 30.19025
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_375.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_375.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_375.jpg, 0, 1, 0, 30.19031
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_488.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_488.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_488.jpg, 0, 1, 0, 30.19028
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_590.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_590.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_590.jpg, 0, 1, 0, 30.19031
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_696.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_696.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_696.jpg, -0.0342561, 1, 0, 30.19002
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_799.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_799.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_799.jpg, -0.3422415, 0.9289648, 0, 30.16369
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_17_908.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_17_908.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_17_908.jpg, -0.04797303, 0.6346963, 0, 30.1032
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_012.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_012.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_012.jpg, 0, 0.317719, 0, 30.02927
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_113.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_113.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_113.jpg, 0, 0.01559773, 0, 29.91372
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_213.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_213.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_213.jpg, 0, 0, 0, 29.61205
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_321.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_321.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_321.jpg, 0, 0, 0, 29.25562
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_426.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_426.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_426.jpg, -0.287934, 0.287934, 0, 29.08172
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_534.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_534.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_534.jpg, -0.04118674, 0, 0, 28.93405
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_638.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_638.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_638.jpg, 0, 0, 0, 28.58118
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_745.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_745.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_745.jpg, 0, 0, 0, 28.2938
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_846.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_846.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_846.jpg, 0, 0, 0, 28.00965
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_18_958.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_18_958.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_18_958.jpg, -0.032082, 0.2032878, 0, 27.74512
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_067.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_067.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_067.jpg, -0.2894307, 0.5313207, 0, 27.84149
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_174.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_174.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_174.jpg, 0, 0.3948288, 0, 28.20214
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_282.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_282.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_282.jpg, 0, 0.04209744, 0, 28.17807
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_388.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_388.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_388.jpg, 0, 0, 0, 27.9003
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_494.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_494.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_494.jpg, -0.0266295, 0.1754499, 0, 27.67715
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_600.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_600.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_600.jpg, -0.3472278, 0.5447952, 0, 27.78463
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_701.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_701.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_701.jpg, -0.04321439, 0.2407818, 0, 27.98952
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_802.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_802.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_802.jpg, 0, 0, 0, 27.81952
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_19_903.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_19_903.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_19_903.jpg, 0, 0, 0, 27.53914
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_007.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_007.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_007.jpg, -0.08458319, 0.2817408, 0, 27.42373
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_111.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_111.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_111.jpg, -0.2223678, 0.5274719, 0, 27.61956
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_231.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_231.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_231.jpg, 0, 0.1247249, 0, 27.76735
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_331.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_331.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_331.jpg, 0, 0, 0, 27.52872
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_438.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_438.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_438.jpg, 0, 0, 0, 27.19619
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_547.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_547.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_547.jpg, 0, 0, 0, 26.92308
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_654.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_654.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_654.jpg, 0, 0, 0, 26.65275
C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\center_2020_03_01_10_43_20_757.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\left_2020_03_01_10_43_20_757.jpg, C:\Users\tushar\Desktop\Capstone _project\Data_set\IMG\right_2020_03_01_10_43_20_757.jpg, 0, 0, 0, 26.33194
